date,feature_date,target_date,ticker,prev_close,target_ranking,target_gap,target_intraday,ticker_name,evaluation_date,train_start_date,train_end_date,rolling_train_days,ranking_score,pred_gap,pred_intraday,expected_return,pred_open_price,pred_close_price,AI Score,AI Rank,AI Percentile,rank
2026-05-29,2026-05-28,2026-05-29,012330,686000.0,0.11953352769679304,0.03790087463556846,0.0786516853932584,현대모비스,2026-05-29,2025-05-19,2026-05-27,250,0.02302595702305763,-0.0024853777231770803,0.014252555499573463,0.011767177776396381,684295.0308819006,694047.9837876272,92.2,2 / 348,Top 1%,2
2026-05-29,2026-05-28,2026-05-29,402340,1237000.0,-0.003233629749393674,0.01859337105901382,-0.021428571428571463,SK스퀘어,2026-05-29,2025-05-19,2026-05-27,250,0.021780287530160824,-0.0028100812321941383,0.021066326012429606,0.018256244780235468,1233523.9295157758,1259509.7467590882,87.6,3 / 348,Top 1%,3
2026-05-29,2026-05-28,2026-05-29,018260,248500.0,0.20321931589537234,0.07042253521126751,0.12406015037593976,삼성에스디에스,2026-05-29,2025-05-19,2026-05-27,250,0.020626441204913023,-0.0008476605169858032,0.02106985117562904,0.020222190658643238,248289.35636152903,253520.77614855918,83.4,4 / 348,Top 1%,4
2026-05-29,2026-05-28,2026-05-29,048410,13150.0,-0.1201520912547529,-0.011406844106463865,-0.10999999999999999,현대바이오,2026-05-29,2025-05-19,2026-05-27,250,0.019022599276152914,-0.0012069333097020187,0.020818825585770685,0.019611892276068667,13134.128826977418,13407.565964247304,77.5,5 / 348,Top 1%,5
2026-05-29,2026-05-28,2026-05-29,011070,1134000.0,0.2857142857142858,0.052028218694885275,0.2221290863369656,LG이노텍,2026-05-29,2025-05-19,2026-05-27,250,0.018532997400013424,-0.000570648061666771,0.02050825555141343,0.019937607489746656,1133352.88509807,1156595.9756955928,75.7,6 / 348,Top 2%,6
2026-05-29,2026-05-28,2026-05-29,009150,1849000.0,0.15035154137371554,0.051919956733369466,0.09357326478149108,삼성전기,2026-05-29,2025-05-19,2026-05-27,250,0.018140068850420497,-0.00409228037637646,0.027343753609603012,0.02325147323322655,1841433.37358408,1891785.0740398632,74.3,7 / 348,Top 2%,7
2026-05-29,2026-05-28,2026-05-29,018880,5100.0,0.10392156862745106,0.025490196078431282,0.07648183556405352,한온시스템,2026-05-29,2025-05-19,2026-05-27,250,0.01701399509828821,0.007327369727402058,0.013109425598021794,0.02043679532542385,5137.369585609751,5204.7175499618415,70.2,8 / 348,Top 2%,8
2026-05-29,2026-05-28,2026-05-29,347850,107500.0,-0.12,-0.013953488372092981,-0.10754716981132073,디앤디파마텍,2026-05-29,2025-05-19,2026-05-27,250,0.016872335516169082,-0.007147584530953599,0.029690969467378096,0.022543384936424497,106731.63466292249,109900.60036890268,69.7,9 / 348,Top 3%,9
2026-05-29,2026-05-28,2026-05-29,009420,62500.0,0.0,0.1200000000000001,-0.1071428571428571,한올바이오파마,2026-05-29,2025-05-19,2026-05-27,250,0.016741284911687988,0.0006963498874568736,0.01493845881239186,0.015634808699848735,62543.521867966054,63477.825693372586,69.2,10 / 348,Top 3%,10
2026-06-01,2026-05-29,2026-06-01,000660,2333000.0,0.012858979854264874,-0.014573510501500242,0.02783819051761638,SK하이닉스,2026-06-01,2025-05-20,2026-05-28,250,0.024628050514439902,0.005582596197287262,0.00817672486334768,0.013759321060634941,2346024.196928271,2365206.99130931,100.0,1 / 348,Top 1%,1
2026-06-01,2026-05-29,2026-06-01,011070,1458000.0,0.04938271604938271,0.09807956104252402,-0.044347282948157374,LG이노텍,2026-06-01,2025-05-20,2026-05-28,250,0.020885692788673377,0.006540900226644632,0.012003888214637805,0.018544788441282437,1467536.6325304478,1485152.7782182293,89.5,2 / 348,Top 1%,2
2026-06-01,2026-05-29,2026-06-01,307950,931000.0,0.007518796992481258,0.0,0.007518796992481258,현대오토에버,2026-06-01,2025-05-20,2026-05-28,250,0.019497654319477534,0.005934530845700477,0.010409660084262915,0.016344190929963393,936525.048217347,946273.9556296875,85.5,3 / 348,Top 1%,3
2026-06-01,2026-05-29,2026-06-01,012330,768000.0,-0.00911458333333337,0.0026041666666667407,-0.011688311688311637,현대모비스,2026-06-01,2025-05-20,2026-05-28,250,0.01793899241775223,0.0071461333136699865,0.005371408245753361,0.012517541559423348,773488.2303848985,777642.9514435811,81.2,4 / 348,Top 1%,4
2026-06-01,2026-05-29,2026-06-01,066570,293000.0,0.2986348122866893,0.2798634812286689,0.014666666666666606,LG전자,2026-06-01,2025-05-20,2026-05-28,250,0.017545370668743492,0.005768843452645073,0.010995730053888913,0.016764573506533986,294690.271131625,297930.6058024957,80.0,5 / 348,Top 1%,5
2026-06-01,2026-05-29,2026-06-01,018880,5630.0,-0.0728241563055062,0.0,-0.0728241563055062,한온시스템,2026-06-01,2025-05-20,2026-05-28,250,0.014084220642335025,0.014027622951891514,-0.0011975056448255985,0.012830117307065915,5708.975517219149,5702.138986811108,70.3,6 / 348,Top 2%,6
2026-06-01,2026-05-29,2026-06-01,036810,30500.0,0.014754098360655776,-0.01967213114754096,0.03511705685618738,에프에스티,2026-06-01,2025-05-20,2026-05-28,250,0.012565467308223232,0.004585302793818685,-0.003830239697754288,0.0007550630960643967,30639.851735211472,30522.49375876196,66.0,7 / 348,Top 2%,7
2026-06-01,2026-05-29,2026-06-01,101490,65800.0,0.010638297872340496,-0.00911854103343468,0.019938650306748462,에스앤에스텍,2026-06-01,2025-05-20,2026-05-28,250,0.012219426967357326,0.003874905645299095,-0.0013838227329838648,0.0024910829123152302,66054.96879146068,65963.56042402051,65.0,8 / 348,Top 2%,8
2026-06-01,2026-05-29,2026-06-01,213420,38850.0,-0.04633204633204635,-0.002574002574002532,-0.04387096774193544,덕산네오룩스,2026-06-01,2025-05-20,2026-05-28,250,0.012215680316676384,0.0038428718243684093,-0.0028746813639668315,0.0009681904604015778,38999.295570376715,38887.185022192716,65.0,9 / 348,Top 3%,9
2026-06-01,2026-05-29,2026-06-01,056080,20550.0,0.021897810218978186,0.06326034063260333,-0.0389016018306636,유진로봇,2026-06-01,2025-05-20,2026-05-28,250,0.012081218958008321,0.004972620375071825,-0.004329158634085564,0.0006434617409862608,20652.187348707725,20562.780753534313,64.6,10 / 348,Top 3%,10
